source,target,weight
586524,206719,1
527997,638656,1
106927,5658,1
544603,605953,1
212394,3481,2
205839,556648,1
555871,1011,1
337826,539144,1
607799,669110,1
684887,192344,1
156585,29238,3
690645,98636,1
691904,605953,1
525936,512059,3
121814,668891,1
666995,523596,1
55132,83463,1
530486,676028,2
15834,583086,1
233790,176252,1
586119,565355,2
571913,606748,1
72337,588480,1
119075,10705,2
667816,49006,1
690019,134961,1
530794,4410,1
55475,6554,1
28392,634042,1
508552,317937,1
667566,636649,1
567964,172325,1
525213,688289,2
58621,64037,1
674865,578308,1
589057,588244,1
161987,559659,1
130620,631853,1
603768,211410,1
558915,249360,3
588391,552735,1
580319,247074,2
678070,509054,1
673576,515860,1
580184,499613,1
674106,532982,2
40486,233834,1
530181,548225,1
527904,161365,1
523315,144642,1
606522,152162,1
533505,522748,1
688002,67149,1
513557,655677,1
667331,226713,1
545565,101913,1
508382,23771,1
545815,575657,1
606230,501031,1
95542,179673,1
27860,551278,1
515066,686915,1
73668,73322,1
51918,30527,1
677875,8570,1
178380,159918,1
585715,636462,1
230058,523002,1
220003,692218,1
675939,175586,1
651576,671314,1
690671,631199,1
179673,683257,1
206042,206042,2
633157,636100,1
37733,15472,1
607903,636133,1
634177,528013,2
605050,636438,1
85258,635467,1
130095,570550,1
100265,692325,1
8227,514557,1
71691,561090,1
10992,233503,1
566570,164562,1
505147,181299,1
632045,211843,1
553978,168695,1
502658,533159,1
586620,579985,1
558624,206719,1
173727,80248,1
684887,574678,1
680897,607878,1
667841,550398,1
675537,678196,1
590045,590045,1
176526,163057,1
690638,691749,1
503323,126172,1
167335,666154,1
29363,218517,1
604241,63433,1
206719,690544,1
548147,116864,1
526865,116452,1
499569,500288,1
245243,32964,1
517687,565150,1
185580,683470,1
500097,175860,2
667739,559644,1
168135,566445,1
608328,538013,1
548528,676021,1
190950,131910,1
604575,94509,1
603718,13770,1
560775,569791,1
584344,26570,1
673539,205229,1
555173,691847,2
508766,633843,2
209292,681315,2
244446,143364,1
670757,629450,1
188754,166103,1
499641,671619,2
691850,152162,1
220808,500792,1
654785,6101,1
586620,589777,1
687471,675721,1
691649,633859,1
8982,691617,1
666154,502069,1
582698,604103,1
608035,677004,2
230011,205112,1
689884,505798,1
522835,684581,2
3479,197588,1
561575,676943,1
533505,640317,1
505900,635652,1
567956,499929,1
572197,589057,2
525222,559719,1
203512,170029,1
558624,59591,1
240734,245310,1
652334,21399,1
689558,55498,1
552648,537828,1
688877,527290,1
176518,601208,1
509247,563778,1
588395,681793,1
634552,685635,1
12659,133153,1
636938,499873,1
94509,177227,1
221501,504463,2
508838,75113,1
667841,581049,1
575173,527187,1
692102,502809,1
686053,690019,1
32213,247172,1
170020,634589,1
100543,584344,1
515510,188054,1
586581,513014,1
500959,503323,1
676452,499678,2
608649,271736,1
239484,667618,2
24658,634554,1
668214,192107,1
73668,241781,1
169070,637827,1
58903,142825,1
197565,62826,7
582178,235910,1
601645,686755,2
640295,689145,1
667524,676452,1
639147,690544,1
553379,552235,1
220748,691411,1
630329,553603,1
668937,691797,1
337826,586124,1
533613,155006,1
565241,241440,1
580853,197312,1
677452,34243,1
2422,131334,1
524093,601837,1
107843,690645,1
689274,684561,1
515528,515428,1
512055,556485,2
569699,525936,1
116452,222971,1
49108,671476,1
691182,543248,1
55197,170447,1
537003,683536,1
669078,548558,1
211811,85820,4
549531,208994,1
531699,580191,1
568133,557274,1
142825,159895,1
38576,687471,1
630577,571425,1
685383,590045,1
677183,71500,1
516486,157818,1
579582,680531,1
687697,508104,1
678541,681721,2
51778,532044,1
53010,102937,1
3961,533703,1
185213,682009,1
222419,573087,1
601254,545302,1
687618,513204,1
54482,603017,2
185213,680406,1
564306,17611,3
678310,500680,1
674016,46764,1
522716,557096,1
560934,572945,2
56682,499613,1
71687,686412,1
689279,674106,1
674721,684086,1
640212,606823,1
535264,521791,1
588985,687794,1
571073,527744,3
236358,688531,1
549757,683610,1
169070,18812,1
502577,666289,1
667618,686463,1
64881,177299,1
62826,521176,1
689497,566570,2
71687,58001,1
1782,579582,1
72071,537794,1
298683,682975,1
211410,635652,1
206812,55475,1
654289,239530,2
520184,569851,1
68546,31265,1
577096,603936,1
211390,106346,1
535264,179108,1
237131,635179,1
691524,531450,1
606622,201113,1
683147,691680,1
588107,560940,1
606541,230069,1
219799,10058,1
236360,159867,1
566570,112369,1
560866,605953,1
185213,107716,2
238736,579004,1
655112,121619,1
227909,680131,2
575281,687837,1
84213,606215,1
583231,581219,1
549143,608649,1
691306,689497,4
164425,511421,1
185213,677943,1
691649,673838,1
166736,505945,1
37016,32008,1
573349,588183,1
541708,215275,1
680131,245079,1
518761,562866,1
535169,576049,2
541026,501871,1
21974,562761,1
117313,686637,1
45168,133575,1
517479,600899,1
605919,123858,1
636938,514640,2
211573,75937,1
228053,629842,1
175387,605108,1
586587,33559,1
530727,53773,1
541468,115312,1
507447,500132,1
564772,51140,1
44600,24063,1
602403,586297,1
674386,680680,1
21180,681584,1
687014,558915,1
501035,690190,1
247074,683424,2
66584,41794,1
605993,238074,1
636595,669254,1
635288,35391,1
19575,195974,1
634996,8409,1
589748,586297,1
517479,101692,1
580853,246067,1
38514,677004,1
26534,655112,5
10058,72337,1
64217,501871,1
88583,654075,1
60012,634690,1
49126,674721,1
45159,540974,1
499446,502164,1
553379,536826,1
687298,231977,1
500517,606953,1
630469,653998,1
203275,238360,1
633713,120014,1
652334,574983,1
691348,499764,1
108019,691033,1
691524,538779,1
574201,238730,1
541767,182924,5
55475,521475,1
37409,133040,1
131910,516173,2
246344,80668,1
268543,167083,1
159895,197565,1
637740,38837,1
681584,499613,1
224749,157,1
96196,666437,1
108291,13513,1
505164,634042,2
510573,578630,1
208499,503035,1
639706,56739,1
630355,676496,1
653736,580191,1
603105,686053,5
39651,35058,1
687298,197588,1
176518,590045,1
691306,637872,1
95263,545967,1
682743,21399,1
515390,543372,1
6175,248515,1
514640,638929,1
527744,651126,1
540897,3072,1
510144,179502,1
218449,687798,1
97204,556204,1
606156,692255,1
508216,183392,2
65938,49423,2
228825,220447,1
167335,543372,1
558378,503395,1
164425,583102,1
585872,157699,2
137185,541477,1
316920,684182,1
209292,668044,1
561652,119666,1
691601,117313,4
529854,45168,1
85518,607355,1
688110,525326,1
604261,137950,1
507190,509054,1
76429,539749,1
35950,548641,1
683359,74674,3
687119,500680,1
561093,669644,1
39212,209091,1
130519,63280,1
182351,204419,1
38837,578031,1
607908,57696,1
632494,632031,1
499889,226002,1
688820,688289,1
572875,563659,2
683228,18612,1
109020,162808,1
7350,541708,2
175387,633296,1
634585,32415,1
541888,501035,1
606411,150198,1
566478,37016,1
600856,573782,1
197565,546809,1
687908,500521,1
119075,102229,1
504672,184934,3
691750,39353,1
552291,684119,1
689861,499307,2
677004,245243,1
652334,686613,3
230058,77640,1
51918,531626,1
685281,665911,1
655086,206596,1
680325,571045,1
128699,128540,1
639147,10705,2
676028,85803,1
500716,23135,1
572502,193328,1
680777,176814,1
654549,577938,1
588704,652798,3
164362,532982,1
605993,200203,1
23771,50299,1
55197,634254,1
38576,499613,1
69236,165717,1
200203,60979,1
10705,553379,1
231257,689123,1
15472,506905,3
120148,579842,1
137790,174446,1
676476,568005,1
207112,691459,1
516173,608035,1
534530,550448,1
25580,248667,1
101913,152470,1
676360,691070,1
163809,682456,1
565355,1277,1
673091,566570,1
500307,205099,1
120885,674018,1
682195,690330,1
637827,100744,1
227909,537828,1
152162,499613,1
636595,10992,1
502658,154148,1
687170,29181,1
63441,65134,1
673904,563778,1
239484,26373,2
589057,537471,1
677093,212251,1
568484,115878,1
563061,145055,1
35578,503831,1
188652,150745,1
519189,545965,1
689910,162808,1
17578,680866,1
2792,689735,1
561652,182639,1
249578,57222,1
679326,690831,1
675862,583959,1
513615,40137,1
635076,7545,2
176804,506631,2
306455,691885,1
691070,4991,1
514962,150745,1
98094,545405,2
563778,584767,2
691306,675524,1
687471,606156,1
87685,119827,1
569176,633852,1
71142,114583,2
634171,134489,1
57222,249578,2
607735,690644,1
59327,683589,2
639644,653256,1
684611,552079,1
143035,167277,1
580495,538779,1
51918,242124,1
559060,608925,1
566570,565150,2
689874,681641,1
31625,235910,1
669320,72337,1
690671,195817,1
226755,683458,2
10197,678196,1
221975,548564,1
683713,176874,2
13455,204179,5
18537,29321,3
207696,2968,1
600628,638781,1
21004,60346,1
114929,49239,1
604863,679990,1
65490,692294,2
629441,51425,1
499889,539522,1
18563,586872,2
564156,167646,1
666841,606287,1
639786,560940,1
633863,119908,1
687451,629980,1
517479,26573,1
566599,603984,1
548759,634431,1
640073,685983,1
10741,601629,1
117560,500530,1
676601,123858,1
676476,687969,1
523951,59549,1
588244,50002,1
688393,502218,1
500351,682665,1
126093,122374,1
679302,689735,1
511696,555732,2
549658,249637,1
677309,243516,1
57551,224837,1
155723,537928,1
208696,588704,1
679687,145551,1
517653,73668,1
631789,604506,1
691617,554118,1
248515,17575,1
671900,502111,1
165633,206746,2
589970,16435,1
681766,549933,1
18563,638928,1
680680,585715,5
28699,94936,1
159126,95526,1
503896,633296,1
685067,162134,1
108019,517033,1
583505,608743,1
590087,600905,1
530702,509054,1
586078,518034,3
567213,534149,2
38837,692222,1
94156,668509,1
686613,633296,1
191077,586587,1
207112,552971,1
634554,172325,1
665912,565241,1
530220,202438,1
233356,82648,1
131844,236690,1
230088,91936,1
244225,550398,1
655508,4112,1
71141,208509,1
86351,244668,1
159126,636451,1
130303,155849,1
690831,608416,1
85518,545302,1
600393,636208,1
608389,114929,1
580768,684329,1
557621,214907,1
687298,156790,1
527287,564382,1
175494,165538,1
248192,639049,1
686745,683006,1
588755,98495,1
579307,692255,1
549842,229368,1
248718,587187,1
651530,655370,1
10992,3072,1
561652,608398,1
606622,515725,1
634644,635975,1
689252,188340,1
565783,188680,3
221985,170029,1
580812,653756,4
545638,681219,1
196693,500128,1
686053,176427,1
688289,654852,1
77583,685067,1
302559,635652,1
605500,636462,1
688984,499499,1
203265,682396,1
500315,64124,1
634552,500112,1
640550,680509,1
603319,232992,3
580699,206719,1
505214,527825,1
654549,527744,1
171294,536203,1
515725,633859,1
504735,155432,2
554620,690766,1
531626,45168,2
688495,523951,1
530062,169230,1
689558,672063,1
549599,538070,1
501034,83629,1
636045,555871,1
515914,689874,1
525936,679401,1
681461,530344,1
13390,186514,1
564037,672042,1
26373,559501,1
673838,640481,1
26373,41830,1
669110,680585,1
51425,503395,1
509546,605993,2
150095,671037,1
188754,607508,1
175387,569176,1
581376,677350,1
499358,630355,1
100041,502577,1
94509,200202,1
537602,586119,1
679697,512614,1
601208,632269,1
606622,690645,1
51358,586865,1
515580,62057,1
516712,236360,1
686081,502577,1
691036,129433,1
51771,601189,1
547514,188754,1
584917,555173,1
558329,241929,1
560426,654289,1
588183,604103,2
128733,499889,1
603319,503920,1
600369,6602,1
155629,337826,3
55132,639974,1
560525,689910,1
640295,682089,1
633296,633921,2
13748,504534,1
558329,603868,1
220759,517851,1
690398,633157,1
655112,523373,1
103293,606070,1
692305,692224,1
603166,109008,1
222578,141905,1
640481,517536,1
10992,688531,5
11750,686279,1
654549,689202,1
688877,505912,1
588948,55475,2
174372,222598,1
72325,639365,1
499749,501644,1
55498,208509,1
128196,233356,1
601840,634017,1
124666,166103,1
606953,547904,2
106927,507505,1
504534,503395,2
298683,676028,2
566570,60804,1
691182,533797,1
56987,691583,1
686901,124021,1
527635,633790,1
211911,114734,1
654128,232992,1
567219,74014,1
640073,633790,1
152170,576172,1
685983,165633,1
505847,683359,1
561652,523951,1
574113,186971,1
638361,689742,1
94367,651530,1
40398,588755,1
214794,530137,1
572903,41370,1
521475,105454,1
635350,154148,1
633680,96494,2
59327,683488,1
189749,507063,1
21126,559364,1
224749,690102,1
530531,684930,1
499678,117568,5
521235,545727,1
675359,653797,1
125185,4349,1
55197,499613,1
40593,51848,1
589604,219439,1
557063,96196,1
600899,152162,1
586124,170015,1
530794,603868,2
176914,228825,1
51425,179108,1
59327,638392,1
238954,668509,1
1782,523951,1
573087,555503,3
560934,21668,1
588244,183900,1
555871,630355,1
233790,540539,1
63188,606222,1
124021,204151,1
23488,86590,1
679879,162482,1
552701,562934,1
64217,542852,3
606411,563983,1
200202,586327,1
504605,215499,1
500195,666688,1
573201,32213,1
185213,527825,1
579846,558915,1
554939,234536,1
561856,149327,1
655677,509611,1
275898,675237,1
691815,216725,1
234736,681431,1
220003,57551,1
653256,634111,1
588652,507039,1
317761,575762,1
579299,654992,1
169070,689497,21
521235,191581,1
521721,500033,1
601458,162073,1
600953,550331,1
553379,130620,46
633099,677647,1
248614,569699,1
677355,572685,1
654956,500927,1
635497,676601,1
565297,116864,3
159867,568585,1
500048,28642,1
155971,603868,1
10705,681436,1
600252,607347,1
504160,9388,3
604506,165535,2
681582,160247,1
88484,94507,1
563778,74288,1
98495,50485,1
667125,655086,1
130290,609014,1
116028,29262,1
633157,573992,1
31581,203344,1
509957,176814,4
571476,639861,1
561672,9852,1
542496,578031,1
559985,691070,1
532199,573861,1
500110,682538,1
499212,185157,1
639911,600389,1
512055,606523,1
56270,558624,1
689668,503241,1
155237,681716,1
103172,678438,2
133153,575320,1
544911,137950,1
640040,678415,1
525443,577579,1
560940,586620,1
640002,691777,1
629763,691847,1
180361,214341,1
586529,193754,1
176526,23135,1
51918,572197,1
561576,196753,1
45168,686053,2
534031,671476,1
510266,117656,1
638929,685983,1
557800,528233,1
153867,685651,1
172389,115878,2
674865,556315,1
555871,540551,2
46793,64124,1
585240,30980,1
653756,674016,1
686081,197186,1
145219,584370,1
233356,633373,1
175848,152747,1
510144,535660,1
691198,527661,1
205693,185403,1
45582,689252,1
520216,588183,2
653289,76577,1
208564,170015,1
543372,602711,1
668210,15938,4
71831,51140,5
537828,600369,1
507447,234916,1
218327,640151,4
686484,190825,2
27470,27470,1
572502,153330,1
682425,606332,1
562278,94367,1
586763,192259,1
521362,585715,2
551672,239484,1
690645,691420,1
676224,224813,1
112030,687658,5
690485,518647,1
530746,545069,1
543561,585517,1
673428,549839,1
583428,526249,1
639693,676452,1
20542,222643,1
53773,533242,1
59327,666184,1
124892,546691,2
94524,587119,1
519135,567668,1
679044,49240,1
114166,691293,1
670489,604429,1
684182,589198,1
677647,688412,4
507447,499613,1
186092,96730,1
563752,500121,1
552320,1493,1
505942,37401,1
72337,673904,1
537794,535389,1
38576,669320,1
155433,46797,1
637280,566545,1
514662,31156,1
587250,672977,1
565715,552598,1
145378,179036,1
651126,107988,1
576437,684715,2
584522,528047,1
239484,172389,1
530531,167335,1
527187,671900,1
164538,177299,1
339790,652310,1
30527,28392,1
245965,569717,1
533242,149038,1
585227,691348,1
606924,221305,1
209296,316796,1
690148,582140,1
32651,547768,1
566570,169070,5
669585,502798,1
508506,604588,1
678310,208696,1
145055,574429,1
526488,691306,1
94788,572197,1
138449,25937,1
235910,228466,1
526696,98655,1
40704,550762,1
600393,687658,1
214794,579116,1
654641,508080,2
172784,677367,1
680137,691306,1
104536,585694,1
177227,686674,1
634488,671904,1
669110,635325,1
60979,506316,1
537471,70977,1
689274,600283,1
175387,634552,1
499739,690843,1
550624,560940,1
524071,561549,1
162594,110257,1
173555,216766,1
141935,590134,1
70645,548940,1
60012,630173,1
689874,676360,1
638217,154823,1
499524,503662,1
204419,543453,1
681657,689782,2
507649,564722,1
550311,513362,2
558444,219127,1
520127,502847,1
629311,630916,1
517639,687014,1
587439,586519,1
512059,238360,2
667337,245174,1
207112,637827,1
584961,561652,1
536826,515633,1
588244,684887,1
634111,673838,1
49945,205693,1
6175,101436,1
692124,48878,1
189623,679687,3
604782,690698,1
674106,579582,1
207353,502490,1
124237,196753,1
584344,575173,1
174116,691172,1
638724,94788,1
527649,511495,1
630916,675359,1
580650,560426,1
586519,201117,1
121554,178915,1
233941,686053,2
565321,202386,1
630355,1782,1
587250,691769,1
581049,685651,1
106927,584344,1
687864,692011,1
667287,655086,1
117313,50886,1
56682,688412,1
142340,605165,1
516149,665911,1
219835,218919,1
155433,636649,1
224445,502011,1
634018,515061,1
689497,499339,1
573052,542766,1
655677,669955,2
249578,634584,1
603183,640002,3
655370,684709,1
607127,605500,1
683539,73698,2
541477,691439,1
572728,577078,1
75691,675496,1
162728,513362,1
689680,689910,1
7346,32213,1
654128,607355,2
580659,73668,2
143620,71349,1
652152,38576,1
583271,7715,1
677375,20373,1
123988,504549,1
691293,522715,1
692283,196036,1
201113,124021,1
64227,21645,1
543998,95263,1
672228,673838,2
665912,164325,2
686870,653797,1
512479,690169,1
677943,581137,1
85752,691121,1
132496,537553,4
665912,115313,1
14647,633157,1
691439,683345,1
184266,575686,1
568320,605688,1
101692,590087,1
674106,137950,1
518215,499562,2
185084,682009,1
684661,691849,1
189623,165784,1
238360,638894,1
43017,177819,1
684709,167679,1
532982,243821,1
604654,689387,1
115217,165453,1
4145,684709,3
196036,196036,1
689391,639644,1
510498,229383,1
246909,691885,1
548321,6615,1
150745,50710,1
500016,505145,1
582675,668509,1
505907,46464,1
170029,630596,1
31605,632182,1
513411,310553,1
203924,25937,1
189719,243184,1
185213,248227,1
690843,72337,2
690843,691617,3
520127,673701,1
228053,27470,2
56739,534163,1
536204,605993,1
500112,530835,2
178936,43489,1
583903,52753,1
681920,634431,1
216766,536826,2
170364,508579,1
533703,73743,1
672528,243821,1
667645,605790,1
134489,565783,1
192935,669955,1
120103,152815,1
543248,683259,1
509276,631414,1
204762,527450,1
665847,55475,3
203512,550765,1
673838,94859,1
533204,220447,1
114148,639830,1
603132,128196,1
341298,686674,1
203999,228053,1
606809,691617,2
530062,691016,1
688088,608739,1
564291,197588,1
245660,533977,1
502176,502176,1
555524,507663,1
499889,143035,1
501871,25937,1
576437,607160,1
238047,73473,2
6835,604119,1
135378,667524,1
562936,117768,1
577226,687471,1
636022,49497,1
675788,520442,1
600809,198314,1
